block_time,exit_tribute,receiveAmount,amountSold,tx_hash,action,price_per_token
2023-02-05T08:38:20+00:00,6.447089702564669,47.278657818807574,54.911,\xa2b1018577ce8765c4185616474e086f7e6603dcb779adbe42a6668c3ffac783,Sell,0.8610052233397237
2023-02-04T17:57:30+00:00,5.865716489869565,43.01525425904348,49.954,\x367f1d74ee8b5405079b88f89cea87be33e6a63d4b10d2f059a789c6d545a9bd,Sell,0.8610972946919861
2023-02-04T07:19:55+00:00,5.995850871323803,43.96957305637456,51.057,\x777f7f487768d056355ee49391420759bba2db62387d4d0e900dabfea9204b12,Sell,0.8611859893134057
2023-02-04T00:29:30+00:00,5.883250800042778,43.14383920031371,50.093,\xf11a1a9f22b3c46c3965836a9eeda582a3329c6274684b7645bd65f13db92e6c,Sell,0.861274812854365
2023-02-03T08:03:10+00:00,85.81385866259004,629.3016301923269,730.082,\xc84834749fa265f20f40d11940b9a6acaf700e36c92ad7af46c64130db743d4d,Sell,0.8619602047336148
2023-02-03T07:51:45+00:00,6.326119744745143,46.39154479479772,53.778,\xe6a48ff501ea5ecf6d13f192bd958ad7790035d8cca4178ab050355c952de65f,Sell,0.8626491277994295
2023-02-02T11:13:40+00:00,3.011673323701921,22.085604373814085,25.6,\x1e4436bbbfc563194a790095fe9b17c7678e80ec8bd3418ad7a20a427ed63323,Sell,0.8627189208521127
2023-02-02T07:17:15+00:00,29.49152419727478,216.27117744668175,250.615,\xa4b48ae3c022b131373cbde245d673dd42e4408161033af71ccb812be9a39e74,Sell,0.8629618237004238
2023-02-02T07:08:10+00:00,6.054442185163669,44.39924269120024,51.434,\xf5afdff7f902aca544aa37a62d770a20f64920c1880ac7fa02b9798e22437f72,Sell,0.8632274894272318
2023-02-02T02:42:05+00:00,1.3662629806222981,10.019261857896852,11.606,\x34c62da9b9e35a65d9e424e9cf78ea1f28c34e1548fb22e4ec22940ce7736ab8,Sell,0.8632829448472215
2023-02-02T01:55:20+00:00,17.660968423162476,129.51376843652483,150,\x5412dade241cfc829dbb7f42d30164fd9c871273d8f4ae9372c6f0fb4882e2a6,Sell,0.8634251229101654
2023-02-01T12:00:40+00:00,1.1369626141780154,8.337725837305447,9.655,\x6cfa705c1c8bd9661666e907beba5b5edf721dc6ad9babe37940b89e4c2aa3a2,Sell,0.8635655968208644
2023-02-01T07:28:40+00:00,5.773830791281248,42.341425802729155,49.028,\x1fe00f1131a4f95abb893c72a537d68ee5df21baee684e56493b9b36c9afb841,Sell,0.8636172351050247
2023-01-31T23:47:35+00:00,1.0802136851953967,7.921567024766243,9.172,\x4268196414a3f449e23787ebdf0024c11790d7f1875293426d6ba11a6707ed64,Sell,0.863668450148958
2023-01-31T23:36:20+00:00,4.596787020092764,33.70977148068027,39.029,\x080c496975e42165ac621dd868ecacd2a1e4b73b82dea13c5aeee292d56a2ed3,Sell,0.8637108683461086
2023-01-31T18:07:05+00:00,19.407843477794763,142.32418550382826,164.748,\x6e1b8c841bb476b694cd8717f70b5aced4cf4ad0b44498b8a8ff0b9660275860,Sell,0.8638902172034153
2023-01-31T17:16:10+00:00,62.95171384292532,461.6459015147857,534,\x2589b4fec7a63bd828914bf4450e3146cb063e067e11a1b1973648b3aba3143f,Sell,0.8645054335482879
2023-01-31T16:09:35+00:00,48.26215838639981,353.9224948335986,409,\x04014a4694aaf362168915a3f1e7e1faf78785c88abf8774eb3a270100c3568f,Sell,0.8653361731872826
2023-01-31T14:33:40+00:00,2.6915920989044237,19.73834205863244,22.8,\x241d7276c327c9a0c9538152f682f13929b93bedf377ea7393e2ed58cd5323a5,Sell,0.8657167569575631
2023-01-31T14:27:10+00:00,88.60891764818368,649.7987294200136,750,\xd4c23c00e2d91ae542acf9c62d52e70f003abf0d090398b63086131723a93477,Sell,0.8663983058933515
2023-01-31T13:21:50+00:00,63.807917963963,467.92473173572864,539.372,\xd11fa32f1fd1c29f41f1c67d8f3eac2b4c37a061210a57e5ed6b7841b403db84,Sell,0.867536193454107
2023-01-31T12:11:00+00:00,2.3015412556149073,16.877969207842654,19.444,\xbb9b3af8d1791fd08474f67705640983220338d9a9c7c9f7b874c2cf6ee337d5,Sell,0.8680296856532943
2023-01-31T08:56:20+00:00,6.357764866438489,46.62360902054892,53.708,\x2a95a23db5d11ae5b29bf53ca3dab1aeafe13a86d898f5848fa111dbdba615eb,Sell,0.868094306631208
2023-01-31T00:16:50+00:00,5.919449494880101,43.4092962957874,50,\x84586b324d65feb61a800aa402a47977011b51784fd47febc2f241e5ff4daa80,Sell,0.8681859259157481
2023-01-30T11:36:10+00:00,8.814821336921646,64.64202313742541,74.447,\xc4606933be959e1980eb2982d89503d21c7f59c583704b8ae7d848e11e24d7c5,Sell,0.8682958767636764
2023-01-30T04:05:35+00:00,132.87236435260854,974.397338585796,1120.831,\x45dd912561756d1f2b9d577a9efcc441798d36f23a2a3fba9bd9e8b8a7007741,Sell,0.8693525951600161
2023-01-29T22:46:50+00:00,0.4747350774569914,3.481390568017937,4,\x30ecafb5760f1d60bb56810f83af4e6f39b5d107643f69ccb79fc9ff486f269e,Sell,0.8703476420044842
2023-01-29T15:47:25+00:00,2.6704567783806774,19.583349708124967,22.5,\xbde59bc44c30a01d2c4d88f61e02b33f47d6802e9d7b2fa86baa9045c3215767,Sell,0.8703710981388875
2023-01-29T14:51:45+00:00,3.4510045932765445,25.307367017361326,29.075,\x25f7489166bbed2feacdf461c7316c100a116b4671a324e9211118e012cbf68b,Sell,0.8704167503821608
2023-01-29T08:28:20+00:00,6.438464292265418,47.2154048099464,54.24,\x0dbd5e88ba671d0999096d0ca011ec3c800d588ba8dc03a2cb310f6d75f05dda,Sell,0.8704905016583038
2023-01-29T05:05:45+00:00,39.54375135821075,289.98750996021215,333,\xc4a68a85babdb2462975c5d6cb9167882695e112c750afa8bc2461bf1d61583f,Sell,0.8708333632438803
2023-01-28T08:10:55+00:00,10.692097910501305,78.4087180103429,90,\xad6fe0da2505c82f6f6a31446e9ee8bf2dad0dc2f199ec0e91497bb7fd7565f2,Sell,0.8712079778926989
2023-01-28T07:32:05+00:00,6.329218208103987,46.41426685942924,53.268,\xb998acbb28d79dfb2de8bebde0844bec0f4b9447f6c593a09a19a550426f8956,Sell,0.8713348888531434
2023-01-28T00:20:50+00:00,0.760483853270614,5.576881590651169,6.4,\xbfebdb3194ab993404e9962d0cd719bde09676ec6fdfb00795772491c3eaafa8,Sell,0.8713877485392452
2023-01-27T20:35:40+00:00,6.2659318379334845,45.95016681151222,52.729,\xa758f4007a2265f7f0e10fcc537d7938828c3d3c0fbb78ec0adf1cea3b7e58aa,Sell,0.8714401337311958
2023-01-27T16:55:15+00:00,9.94768045371701,72.94965666059142,83.7,\x9dc5dd58f7693e9405ca4f67119a8a29b8fc5d4f67d5702e59a70814cc0c97a2,Sell,0.8715610114765999
2023-01-27T13:10:55+00:00,1.2242640435479604,8.97793631935171,10.3,\xb147662aa7f7b099ef63307ee26734858ab293e94b596d75d6e39a7f38b47fe9,Sell,0.8716443028496804
2023-01-27T07:02:35+00:00,6.058582600879085,44.42960573977995,50.969,\x4e19cb93c8524942037087c9c1341e0e86fad1bdd46aa3f2e71e991e5761a7d9,Sell,0.8716985960050218
2023-01-27T05:08:30+00:00,60.06227188719903,440.4566605061262,505,\x3658596bfdd17a5bf5d06f0f25807037d1190f7e8e18a34575f7014c5fa84dfa,Sell,0.8721914069428242
2023-01-26T13:21:35+00:00,2.380568379191443,17.457501447403917,20.005,\x4413dc3ee41b60d5afa12154b978533ca7e7af5a653faa3de0833d89c740288a,Sell,0.87265690814316
2023-01-26T13:14:35+00:00,10.711077657955887,78.54790282500983,90,\x25a21921fbc3293eb22593eea6f1fdb639a8b2d6e7975d34f25f8f6e4c2323ac,Sell,0.8727544758334426
2023-01-26T12:52:25+00:00,10.713037186030666,78.56227269755823,90,\x573a5d660993bdd230f1547fdd7861943a4c618c3e9a66c0bbe776198793c3d8,Sell,0.8729141410839802
2023-01-25T16:33:30+00:00,59.55256839750256,436.7188349150188,500,\x36c5abb1feb9802f7c3780a437fbcf4b7828da64776608c443199f92feb51a41,Sell,0.8734376698300376
2023-01-25T12:02:30+00:00,1.3647009617386818,10.007807052750334,11.452,\x7d1f0ff6fbbe72b2ae1695f9344e0dc5519bc57deb2254a7287d73cfb2f6530f,Sell,0.8738916392551811
2023-01-25T07:27:35+00:00,6.031185902869237,44.22869662104107,50.608,\x618d5526e2f2fa95d495632c00e3cb4a77a6651e07f17f233cfd3c3fd5310eb7,Sell,0.8739467400616715
2023-01-25T05:59:25+00:00,4.278742566509815,31.377445487738648,35.9,\xbbe7a62fc0c2c66fe1b671ea02137dbc262d5bedc74b73839dba57b33f5d50a7,Sell,0.8740235511904916
2023-01-24T21:32:45+00:00,3.157411556001365,23.15435141067668,26.49,\xaa5dda6eb4f40f7ec15dee5faa34524e020cb8681b442fb41dc32cfa1ca2faf5,Sell,0.8740789509504219
2023-01-24T15:58:40+00:00,1.1250998680875925,8.250732365975677,9.439,\x5db49e1c1043e7856d143dd2a6d823fbc01d70cea81eed740f4bf904186699ba,Sell,0.8741108555965333
2023-01-24T04:17:35+00:00,25.15618616585868,184.47869854963034,211,\xae978e816a5cd8b40af8f94187cfeb5b002af237bc82ce2f4139dae14cbff579,Sell,0.8743066281973001
2023-01-24T02:39:05+00:00,49.5267040415785,363.1958296382423,415.146,\x15d53d92a44157a00e5d50d07a200b1100b9b10bbd08f3802b969b3f46513a91,Sell,0.8748628907378183
2023-01-24T02:13:30+00:00,18.626412676094404,136.59369295802563,156.041,\xd259025002db659ace8a9a2a62d790006d185bbd745dc5d07f7d90682684db41,Sell,0.8753705305530318
2023-01-24T01:09:25+00:00,60.657740709351756,444.8234318685796,507.812,\xbfa720421892365250413d5374f56abe312c38848c12ea97563f6d11d8b66066,Sell,0.8759608513949642
2023-01-23T12:01:15+00:00,1.4606791797055936,10.711647317841019,12.222,\x5f9faea92a0cdef89b1d0095ba73c980194ca8541a39783edf0ffe1c1d22aa18,Sell,0.8764234427950433
2023-01-22T21:48:45+00:00,42.80148334546078,313.877544533379,358,\x212e21df8f1c7e1e53106eaf98df28e48fc5f4cf435525e9193738bec98aeb55,Sell,0.8767529176910029
2023-01-22T20:33:35+00:00,3.0150904259000586,22.110663123267095,25.209,\x7dc93573c67d4c47284dff5d07f9f69dbbe796ac77f5f969882204ba7c6c0259,Sell,0.8770940189324089
2023-01-22T15:20:50+00:00,1.327650330872632,9.7361024263993,11.1,\xe7603a0d5c60c3d76fdeec4c92efe1b5d12e9329adf69b5910ddbc5b99b91a65,Sell,0.8771263447206578
2023-01-22T06:41:55+00:00,11.962162685030787,87.72252635689243,100,\x3d04fedf035e5cbac3c07f9e41828b50ff239d6cea00f500dbfa4f07bbdbd6d0,Sell,0.8772252635689244
2023-01-21T19:54:10+00:00,2.9550281706415222,21.670206584704495,24.7,\x4c812968fd553203650524e80aad60e560f09fac5963d40aaf2f30e895457f3a,Sell,0.8773362989758905
2023-01-21T12:39:00+00:00,2.2735583491380864,16.672761227012632,19.003,\x7971101e03b806cb776a797a62b2f7e6c85fbd8afc7a24fce2a1cd9369df2052,Sell,0.8773752158613184
2023-01-20T23:16:45+00:00,100.84899102452908,739.5592675132133,842.186,\x77a1bfb45da67ba123b7d00515936327e830581c8b4adc85d343bbe6337f9a37,Sell,0.878142438265672
2023-01-20T19:57:35+00:00,22.65581488080182,166.14264245921336,189,\x01c62dbad5a1e92c635fa51d76ce48ff29d14cd57f7dd5e2a096c728f7627ec7,Sell,0.8790616003132982
2023-01-20T18:15:40+00:00,54.577419998360696,400.23441332131176,455,\xba8bad9ded53a285edc82d6af070a6e534a6d2aee126c6f681da733c533d6d6f,Sell,0.8796360732336522
2023-01-20T15:20:30+00:00,9.841288984999421,72.16945255666242,82,\xa9d90b097cac4eab519767e4e23b18d0b2f67322cff1122d8f9c93e03f89b7a8,Sell,0.880115275081249
2023-01-20T12:36:00+00:00,1.3620673231453104,9.988493703065611,11.348,\x6edee830dfc92a8f8b20dc4271b04651c2a4df40f532f854d757a405226ac528,Sell,0.8801985991421933
2023-01-20T12:18:45+00:00,0.12002858477900732,0.8802096217127203,1,\x60f7d295efe62e3aff1e734350c0984527b26a5809a55fec902cb601142ac645,Sell,0.8802096217127203
2023-01-20T00:49:00+00:00,10.431206577333612,76.49551490044648,86.9,\x5078ecfbf212ff732c5938c7a58f844a51e17c07ae351f1343b5f3fc6e0d3a72,Sell,0.8802705972433427
2023-01-19T22:14:25+00:00,0.8331353643170945,6.1096593383253595,6.94,\xc90ec8afa65269741bba08db4070edb0fb7b45e3c71ce1b787fb2d81a9fc33dd,Sell,0.8803543715166223
2023-01-19T17:08:10+00:00,12.006134318731572,88.04498500403153,100,\x0aef9249ec3ca2af4a1d5ed4906c9a8dc1f864ea835711c3870a24ad67b82325,Sell,0.8804498500403153
2023-01-19T13:27:10+00:00,2.426135154253082,17.791657797855933,20.205,\xad897ae319e94c6971298fcd3ef49c3f1a60d319267d71ce88ae72c12bde14b8,Sell,0.8805571788099943
2023-01-18T00:30:20+00:00,36.27479581045424,266.0151692766645,302,\x0656045b73a58bf070669f33c28ac325c1f789aeb1d71db9a2f55a8e9af4c72a,Sell,0.8808449313796837
2023-01-17T02:03:45+00:00,7.361569680359665,53.98484432263754,61.265,\x257967f821fa74ea8f776b574123d82537f81678423dc940ed80efbe99ffb9a2,Sell,0.8811694168389381
2023-01-16T23:29:40+00:00,51.588953662125235,378.3189935222517,429.124,\x0d3ba327498221927831ba23a6749de4bf74d56df7f14ae27500e50492a2e138,Sell,0.8816076321115848
2023-01-16T13:42:20+00:00,20.59814953277255,151.05309657366536,171.234,\x8c771ad6b7e5a739a88ea6b38fb122a4e404209ad61a3aac98b7e8f8f5ccb13c,Sell,0.8821442971236165
2023-01-16T04:57:25+00:00,18.290436694403727,134.129869092294,152,\x00f5ccc57e2d762f90bb548a4540c585ce45ee74b1c24de656c7e5c721cb39a0,Sell,0.8824333492914079
2023-01-15T07:08:30+00:00,45.50986692159058,333.73902409166425,378,\x679984454ee062413c550275d6b83d3f14954fb71f78f9f4fc869bc3cb935b6c,Sell,0.882907471141969
2023-01-14T15:36:45+00:00,3.4676435193878232,25.42938580884404,28.79,\xe5f22e40d0ee6f7051763c83d17f94531d9a5601133cf3db4b4044014bad7427,Sell,0.8832714765142076
2023-01-14T12:47:05+00:00,186.7124653586789,1369.2247459636453,1547.7,\x44f278d8c10bcdde4aacae3911342345817ca72b12a14e86320a65c875feab0f,Sell,0.8846835600979811
2023-01-14T07:22:15+00:00,217.8868807127725,1597.8371252269983,1800,\xe70fdece4c2bfece1ed6e7bd0fb19cd0ac397584ee21d4ac33796308f0d00a0d,Sell,0.8876872917927768
2023-01-13T20:31:10+00:00,0.8397928527717049,6.158480920325836,6.925,\x21ae00235e2f3ed6e894ecf5d3dac3d940f20cdce776032dc18ee05582842706,Sell,0.8893113242347777
2023-01-13T16:37:25+00:00,13.098653108913881,96.05678946536847,108,\x5967950bc57f9bda02dc2a3a23cc6c6f11c4093cc6a8c88949ddea83e3cfe69e,Sell,0.8894147172719302
2023-01-13T11:45:20+00:00,2.320336650834807,17.015802106121917,19.129,\x9d1d2ad6ad181fbdc49fdc63a48452f9a6c1bd591cf2ffa5b90e80717441047b,Sell,0.889529097502322
2023-01-13T00:38:45+00:00,47.20444960011168,346.16596373415234,389,\x716b336794afc46bcfe3ad9d3df1fbc694b709282d1329ac10357f63e7ad1db5,Sell,0.889886796231754
2023-01-12T21:31:40+00:00,4.017490541553142,29.461597304723043,33.093,\xfe574b3b06cd925d5899a4fb5c7ed9837b5f5d6a286352e865e9d0a0dbfb2502,Sell,0.8902667423540641
2023-01-12T11:32:55+00:00,4.5792935057181925,33.58148570860008,37.718,\x8cc815e5576f66496999ed8c283c51c9a36746bf90558734da29db50a48d4e2e,Sell,0.8903304976032684
2023-01-11T15:11:00+00:00,322.4866761898902,2364.9022920591947,2649,\x718087195ac16cfe9c04c2c2d904b5605540d0fb0403f00065d9136735153bbd,Sell,0.8927528471344639
2023-01-11T02:52:15+00:00,7.080193528785253,51.92141921109186,58,\x30d80efe408faaf01beb31566f91d78a1add26605fb76880beafb8e2d5ae8097,Sell,0.8951968829498597
2023-01-11T00:10:40+00:00,98.38983663628704,721.525468666105,805.294,\x9ae47fd8bbe437912074569936971d7ba511cc2c9558522add616e8460eb86b7,Sell,0.8959777033805107
2023-01-10T21:23:20+00:00,3.811651942362867,27.95211424399436,31.171,\x19b0583e19dd38cd61d4f4773349a41ed74ad1caf91ba62b0f549d3422630e62,Sell,0.8967346008788412
2023-01-10T18:45:55+00:00,193.76539740830725,1420.9462476609197,1582,\x73df3c061910a73023cd4fb2d787205cfdfc9367dc8a753c80c99b39776d1bf7,Sell,0.8981961110372438
2023-01-10T16:31:05+00:00,33.00903977109441,242.0662916546923,269,\xaf2d8555318d7d3056a025f01fe874f7445771d7c10e06f2f5a7af718b284785,Sell,0.8998746901661424
2023-01-10T16:29:30+00:00,53.41684438339361,391.7235254782198,435,\x7dc7dd95aa6ab5b751eb0da812eca881cbb1d78d442b0eb617adf12e2ada3ea7,Sell,0.9005138516740685
2023-01-10T12:22:10+00:00,3.9268200250581637,28.796680183759868,31.963,\x836c3478e47bb75be3cf9907765fe3e1091051f8a5a52d15d9eb5a6c4bc0c6a8,Sell,0.9009379652648333
2023-01-10T07:54:45+00:00,2.9351754789455553,21.52462017893407,23.89,\x9df14396dbaec4634192aa400d68ba085aa8f2719bb695728a0069b9c23acb09,Sell,0.9009887056899989
2023-01-09T18:32:50+00:00,128.0446039917309,938.9937626060266,1041.063,\xa0f03a39755bccd74a0263514127c1524c908168ddd87d944c6d597f386fe893,Sell,0.9019567140567157
2023-01-09T09:53:10+00:00,208.30937118320387,1527.602055343495,1689,\x3859ecec8795279ec3cd668a57618dab2ee3c22cb51f85eb69f41e084c9d0c3f,Sell,0.9044417142353434
2023-01-09T07:55:15+00:00,2.323515215666218,17.039111581552266,18.807,\x2364a67d653bcb5c1640ad05b041e50ac2632b848ca2891f5405f912cfd44e33,Sell,0.9059983825996845
2023-01-09T01:36:30+00:00,92.73068408287575,680.0250166077556,750,\x895100051eceabea1d4987bd24d65872a1e08608d24765dd14225a823bb213ee,Sell,0.9067000221436741
2023-01-09T00:05:35+00:00,2.85498748426899,20.93657488463926,23.073,\xf741814a14cf5b7d98adfeaa14086b9f0a1e53b308f6594bc70ad6291895406c,Sell,0.9074058373267135
2023-01-08T23:14:10+00:00,4.1607756964667955,30.51235510742317,33.624,\x305ac3d7a46539ebfcbaca806d617d940907d3204f629199c2d24427fc800357,Sell,0.9074576227522951
2023-01-08T19:22:25+00:00,0.3629551559608923,2.66167114371321,2.933,\xb056ef11c1527cc87952d399240fad5c266073144036691ccbb14a121958c939,Sell,0.9074910138810808
2023-01-08T18:37:45+00:00,55.71234148159466,408.5571708650275,450,\xa1322e63cbb41a8ba749e271a816a08f84a79e79a2c6c94a1f34e7c1c9fe43ef,Sell,0.9079048241445056
2023-01-08T17:58:45+00:00,99.1688265338899,727.2380612485259,800,\x8bfc81e8b983fb66338969d76971aa3ed4bdc1e7c8f6ab38b27bc2781a04a9a0,Sell,0.9090475765606574
2023-01-08T15:39:30+00:00,5.020822000799583,36.819361339196945,40.469,\x9fc3c0ad8fb90607f1ff192159ede9598aa0f438d57aa6e672c16104ae0e92c3,Sell,0.9098164357705143
2023-01-08T07:48:25+00:00,5.947874871707375,43.61774905918742,47.937,\x45a5027221832b70b8f518df8197b30a6a8232e73a82f8da4373a49d5c677e66,Sell,0.9098973456659245
2023-01-07T14:31:15+00:00,3.8056156610378733,27.907848180944406,30.669,\xa7a1303a75e0b09634889f67d801d04c74e1976b20f6392273dbbac503b83e72,Sell,0.9099692908456228
2023-01-07T09:44:00+00:00,3.7204709545602728,27.283453666775333,29.981,\x573152c241648a40a0da7d414cfd1cd423d20601f5728eb5b1e19d3bc6aaea08,Sell,0.9100248046020925
2023-01-06T22:45:10+00:00,90.47081611222455,663.4526514896468,728.493,\x7457a8cb5c5b3c8c66d13c27c985803486495f4e1d9d222bbcee86b53cdebcf5,Sell,0.9107193226148319
2023-01-06T19:56:55+00:00,3.333652259588171,24.44678323697992,26.823,\x3094ac35d1007976c1cb1a777eb2fa142d0e0227f09c64921c7dac0869f3e6ca,Sell,0.9114112230913738
2023-01-06T16:35:50+00:00,10.689580514062666,78.39025710312622,86,\x5d3cd404f094b10f02d52688592fbd3ae78ab0e91879b8629ee4367a05b8ba48,Sell,0.9115146174782118
2023-01-06T12:31:05+00:00,2.3421350810384203,17.175657260948416,18.841,\x51f700a14c9e107b9b4df2fb29933409e72c41549c62c7b0cd4af86371908567,Sell,0.9116107033038806
2023-01-06T07:41:30+00:00,6.445711503553793,47.26855102606115,51.848,\x386925954464ee17a0cb0d20c7ecac54ee25db989eaea8612d99cd2800860e8b,Sell,0.9116754942536095
2023-01-05T18:00:10+00:00,5.713783488561566,41.901078916118145,45.956,\xbe52f18609d4001360f151b0acf3b099628c2665afe22256989d569254c8ce13,Sell,0.9117651430959646
2023-01-05T14:29:40+00:00,145.64592197742775,1068.0700945011367,1170,\x76aa8c0823240ba099d8522dab40ed5c86fd568cbbdf0a0bbe48ae7ab30a3b90,Sell,0.9128804226505443
2023-01-05T07:48:40+00:00,3.520152990245407,25.81445526179965,28.244,\x8d22a9e9207f43b034bfafaa373b528646fa7cc82e6cfe6c1ae9dfb761af1885,Sell,0.9139801466435226
2023-01-04T13:31:20+00:00,39.89672739025483,292.57600086186875,320,\xa1ec7c728246bc36acb04d010bdfa41c7ce60e0c39c120f069cfd3e6a78887bd,Sell,0.9143000026933399
2023-01-04T12:51:15+00:00,13.184024759694891,96.68284823776254,105.7,\xde24f1faf42cedf13b5d7e4a1ff6dd7e53f8f2421720871bde592c546380abc3,Sell,0.9146910902342719
2023-01-04T12:34:50+00:00,2.4209510496104394,17.753641030476555,19.407,\x8c2457a4059013e8f9c27d894857a53497e5b43f4c434a0c2d7a97b85343e758,Sell,0.9148060509340215
2023-01-04T07:45:40+00:00,3.1627098797474305,23.19320578481449,25.352,\xfb5fe3faf8e313035cc4f2c8a704f19bb24fca8f5ea3f1d19f15c53fb473e007,Sell,0.9148471830551629
2023-01-04T01:27:25+00:00,3.7427647570738225,27.446941551874698,30,\xeec479ac5b3894275a2319a54a7a765b13d3106b22715ee60846560789602946,Sell,0.9148980517291566
2023-01-03T20:05:05+00:00,3.038292788040589,22.28081377896432,24.352,\xe9379f0f11323ec06b10935c2e7be6e0d08ce65bb8bad37ac2901c65d7a60f58,Sell,0.9149480034068791
2023-01-03T18:02:55+00:00,171.29360807561466,1256.1531258878408,1371,\x573512f498c52c7c9a72b6e2e1c2182f85e202b2c245956200ef6040d497f40a,Sell,0.9162313099108977
2023-01-03T15:33:50+00:00,155.4093528966082,1139.66858790846,1240.609,\xe96eba47937a5c90f95751f0090fe5f1d52a822abff5f12cafb5ab868410178e,Sell,0.9186364018868637
2023-01-03T12:01:25+00:00,4.5204660743768645,33.15008454543034,36.04,\x13b2ce1408158900a35190062d9e1be25721015d4124c203d258331d3554aa0b,Sell,0.9198136666323623
2023-01-03T08:53:05+00:00,2.9803750657457924,21.85608381546914,23.76,\x0721c5f51e0b544e925727e91e325cc9acbb19f09d548b5c6e3354fdd48701ce,Sell,0.919868847452405
2023-01-02T23:06:55+00:00,2.6796992450145,19.651127796773,21.362,\x5fd863d7efdd70fc75c67f58c067b7e0659d2c0aa0f1aa557f97b919ec582dea,Sell,0.9199104857584964
2023-01-02T21:59:20+00:00,4.0085988885660315,29.39639184948423,31.954,\x5e6a593d819090155ad6fde76ee2b548531adb517cfbe548fb96444176300ca9,Sell,0.9199596873469433
2023-01-02T15:24:05+00:00,63.00916254757072,462.06719201551863,502,\xb092a177aa5f9fa87fe2452d740e0de97b586e7e301d1ba1a280f6903ff24dc8,Sell,0.9204525737360929
2023-01-02T07:16:00+00:00,2.823341224447894,20.70450231261789,22.482,\x3381c4a1abf10b7c9a2c4a7e4296dce0ad34a3f6f5521cb074786f3137dd8655,Sell,0.9209368522648292
2023-01-01T20:56:15+00:00,2.9300952140683054,21.48736490316757,23.331,\x71d9f899322ad3ff0ee0e91e584d6098eb6b1d7ad93455e96e6a6b94852fcfa4,Sell,0.9209791651951298
2023-01-01T17:44:40+00:00,8.666379116106093,63.553446851444676,69,\x44e8c9be1f6a6bba5248df0af2f1b0c6c74e8834fa2d2e4b7a90691cb4539d6f,Sell,0.9210644471223866
2023-01-01T16:18:05+00:00,2.14618169857248,15.73866578953152,17.086,\x5bcc4b46add927ff402f6782c7a91d83611ba360268c93b1a10c25221391d0d1,Sell,0.9211439652072761
2023-01-01T14:24:40+00:00,2.392088192241553,17.541980076438055,19.043,\x0ce38954cc990e2923e7c6de4693f09b40668352532e0575ccdc90df9526d972,Sell,0.921177339517831
2023-01-01T10:13:35+00:00,3.3372431594116536,24.473116502352127,26.566,\xbf4b7f46eb344938da1f8b47b4b72d0a7be8fccbd703ba6aa7ef505decb54584,Sell,0.9212194723463121
2022-12-31T21:59:55+00:00,3.938441973456032,28.881907805344234,31.35,\x05b294ce973c2c6b2dd4c602d47294e0330dbba20a9a2a1d81b9c5ab6576ba86,Sell,0.921272976247025
2022-12-31T15:19:10+00:00,1.43222211383287,10.502962168107711,11.4,\x644cbf1d418ce379e77f32d2b38616580eea146fa8d983d08a1939e3751d3029,Sell,0.9213124708866414
2022-12-31T14:19:00+00:00,2.5701669966370186,18.847891308671468,20.457,\x8efc76e272dc895f6ae5a0ef047388bef22955455a9c29d99877e73da454bd9f,Sell,0.9213419029511399
2022-12-31T07:34:20+00:00,6.781038036672523,49.727612268931836,53.969,\x256f10b8938e7e3f8bf26a686771f2d31156c027519d75c3a4928217049b1646,Sell,0.9214106666592272
2022-12-30T22:44:40+00:00,4.183654251715767,30.680131179248956,33.294,\x3e71957e60f78e4cceb7da45244f296f2802933b500975989fc017f487c1d391,Sell,0.9214912951056935
2022-12-30T20:23:10+00:00,13.874631564386444,101.74729813883391,110.4,\x8d6473222aafa62fa14b30a971b761cccedccfc589fd1fa4b691674b0e68a4e4,Sell,0.9216240773445101
2022-12-30T20:21:30+00:00,40.862538470057586,299.658615447089,325,\x91d335ada7b444e8b22fbc6f8add40c3959215893a572253c399fa07802c5d76,Sell,0.9220265090679661
2022-12-30T20:20:45+00:00,39.882351629963594,292.47057861973303,317,\x56634a5895a1d8af26163b3ea036026bb2b720ed036a5f478ca7765cf75e900d,Sell,0.9226201218288108
2022-12-30T20:19:20+00:00,37.76690001497347,276.9572667764722,300,\xacd53a216dbce5dd22762d2cef555292fc235d41640df7a646c9ded64280d496,Sell,0.9231908892549072
2022-12-30T19:04:20+00:00,98.70438415691883,723.8321504840715,783.204,\xc671a82a80a67533b56114d7754507780d2929162c780ff95d009beef8d63bea,Sell,0.9241936334391441
2022-12-30T16:46:20+00:00,8.980763765772306,65.85893428233025,71.2,\x464810b894eab521c93ba473cce2df6b6d9e82da7000aee02ae6aa559b055e2f,Sell,0.9249850320552001
2022-12-30T14:58:45+00:00,54.13874575609562,397.0174688780345,429,\x650d6d6eaae074ee4e21864416f0be2f8a6aa1031739cbe01507cf884267a391,Sell,0.9254486454033438
2022-12-30T12:32:10+00:00,2.537711809982085,18.609886606535287,20.1,\x9aa839f08f0be98f02251d6af70e26997cc3886b7a06613d46e901544a2acfe7,Sell,0.9258650053002632
2022-12-30T06:44:40+00:00,4.331516683260296,31.76445567724217,34.306,\x47df39075918b855a73dee3482013cfa69ec2f79db26daa10448f47ffe53ea9b,Sell,0.9259154572740096
